Fecha,idCerveza,NombreCerveza,Precio,CantidadVendida,Ganancia
03/02/2022,10,Wingman,8.34,44,366.96
03/02/2022,11,Arcade Made,8.82,58,511.56
03/02/2022,12,Punk IPA,7.81,56,437.36
03/02/2022,13,Hazy Jane,8.46,40,338.4
03/02/2022,14,Shore Leave,7.74,3,23.22
03/02/2022,15,Simcoe Solo,7.29,40,291.6
03/02/2022,16,Lucky Break,8.37,98,820.26
04/02/2022,1,Black Heart,8.56,37,316.72
04/02/2022,2,Fools Gold,8.07,75,605.25
04/02/2022,3,Cold Beer B,7.05,1,7.05
04/02/2022,4,Lost Lager,7.23,54,390.42
04/02/2022,5,King Crush,8.29,16,132.64
04/02/2022,6,Wingman Tro,7.55,45,339.75
04/02/2022,7,Grind Stout,7.86,2,15.72
04/02/2022,8,Juice Shack,8.31,27,224.37
04/02/2022,9,Rocky Road,8.4,24,201.6
04/02/2022,10,Wingman,8.34,41,341.94
04/02/2022,11,Arcade Made,8.82,25,220.5
04/02/2022,12,Punk IPA,7.81,26,203.06
04/02/2022,13,Hazy Jane,8.46,18,152.28
04/02/2022,14,Shore Leave,7.74,17,131.58
04/02/2022,15,Simcoe Solo,7.29,36,262.44
04/02/2022,16,Lucky Break,8.37,29,242.73
05/02/2022,1,Black Heart,8.56,0,0
05/02/2022,2,Fools Gold,8.07,99,798.93
05/02/2022,3,Cold Beer B,7.05,2,14.1
05/02/2022,4,Lost Lager,7.23,46,332.58
05/02/2022,5,King Crush,8.29,36,298.44
05/02/2022,6,Wingman Tro,7.55,28,211.4
05/02/2022,7,Grind Stout,7.86,69,542.34
05/02/2022,8,Juice Shack,8.31,58,481.98
05/02/2022,9,Rocky Road,8.4,34,285.6
05/02/2022,10,Wingman,8.34,27,225.18
05/02/2022,11,Arcade Made,8.82,81,714.42
05/02/2022,12,Punk IPA,7.81,33,257.73
05/02/2022,13,Hazy Jane,8.46,44,372.24
05/02/2022,14,Shore Leave,7.74,36,278.64
05/02/2022,15,Simcoe Solo,7.29,54,393.66
05/02/2022,16,Lucky Break,8.37,34,284.58
06/02/2022,1,Black Heart,8.56,82,701.92
06/02/2022,2,Fools Gold,8.07,98,790.86
06/02/2022,3,Cold Beer B,7.05,90,634.5
06/02/2022,4,Lost Lager,7.23,11,79.53
06/02/2022,5,King Crush,8.29,80,663.2
06/02/2022,6,Wingman Tro,7.55,54,407.7
06/02/2022,7,Grind Stout,7.86,4,31.44
06/02/2022,8,Juice Shack,8.31,66,548.46
06/02/2022,9,Rocky Road,8.4,12,100.8
06/02/2022,10,Wingman,8.34,59,492.06
06/02/2022,11,Arcade Made,8.82,79,696.78
06/02/2022,12,Punk IPA,7.81,47,367.07
06/02/2022,13,Hazy Jane,8.46,0,0
06/02/2022,14,Shore Leave,7.74,23,178.02
06/02/2022,15,Simcoe Solo,7.29,43,313.47
06/02/2022,16,Lucky Break,8.37,71,594.27
07/02/2022,1,Black Heart,8.56,94,804.64
07/02/2022,2,Fools Gold,8.07,95,766.65
07/02/2022,3,Cold Beer B,7.05,22,155.1
07/02/2022,4,Lost Lager,7.23,96,694.08
07/02/2022,5,King Crush,8.29,26,215.54
07/02/2022,6,Wingman Tro,7.55,38,286.9
07/02/2022,7,Grind Stout,7.86,81,636.66
07/02/2022,8,Juice Shack,8.31,25,207.75
07/02/2022,9,Rocky Road,8.4,87,730.8
07/02/2022,10,Wingman,8.34,11,91.74
07/02/2022,11,Arcade Made,8.82,21,185.22
07/02/2022,12,Punk IPA,7.81,56,437.36
07/02/2022,13,Hazy Jane,8.46,2,16.92
07/02/2022,14,Shore Leave,7.74,61,472.14
07/02/2022,15,Simcoe Solo,7.29,97,707.13
07/02/2022,16,Lucky Break,8.37,3,25.11
08/02/2022,1,Black Heart,8.56,76,650.56
08/02/2022,2,Fools Gold,8.07,58,468.06
08/02/2022,3,Cold Beer B,7.05,28,197.4
08/02/2022,4,Lost Lager,7.23,95,686.85
08/02/2022,5,King Crush,8.29,12,99.48
08/02/2022,6,Wingman Tro,7.55,48,362.4
08/02/2022,7,Grind Stout,7.86,33,259.38
08/02/2022,8,Juice Shack,8.31,74,614.94
08/02/2022,9,Rocky Road,8.4,56,470.4
08/02/2022,10,Wingman,8.34,82,683.88
08/02/2022,11,Arcade Made,8.82,24,211.68
08/02/2022,12,Punk IPA,7.81,15,117.15
08/02/2022,13,Hazy Jane,8.46,64,541.44
08/02/2022,14,Shore Leave,7.74,42,325.08
08/02/2022,15,Simcoe Solo,7.29,33,240.57
08/02/2022,16,Lucky Break,8.37,62,518.94
09/02/2022,1,Black Heart,8.56,77,659.12
09/02/2022,2,Fools Gold,8.07,2,16.14
09/02/2022,3,Cold Beer B,7.05,83,585.15
09/02/2022,4,Lost Lager,7.23,7,50.61
09/02/2022,5,King Crush,8.29,17,140.93
09/02/2022,6,Wingman Tro,7.55,54,407.7
09/02/2022,7,Grind Stout,7.86,40,314.4
09/02/2022,8,Juice Shack,8.31,17,141.27
09/02/2022,9,Rocky Road,8.4,18,151.2
09/02/2022,10,Wingman,8.34,76,633.84
09/02/2022,11,Arcade Made,8.82,16,141.12
09/02/2022,12,Punk IPA,7.81,16,124.96
09/02/2022,13,Hazy Jane,8.46,97,820.62
09/02/2022,14,Shore Leave,7.74,67,518.58
09/02/2022,15,Simcoe Solo,7.29,88,641.52
09/02/2022,16,Lucky Break,8.37,68,569.16
10/02/2022,1,Black Heart,8.56,28,239.68
10/02/2022,2,Fools Gold,8.07,61,492.27
10/02/2022,3,Cold Beer B,7.05,15,105.75
10/02/2022,4,Lost Lager,7.23,66,477.18
10/02/2022,5,King Crush,8.29,88,729.52
10/02/2022,6,Wingman Tro,7.55,92,694.6
10/02/2022,7,Grind Stout,7.86,91,715.26
10/02/2022,8,Juice Shack,8.31,45,373.95
10/02/2022,9,Rocky Road,8.4,82,688.8
10/02/2022,10,Wingman,8.34,60,500.4
10/02/2022,11,Arcade Made,8.82,48,423.36
10/02/2022,12,Punk IPA,7.81,17,132.77
10/02/2022,13,Hazy Jane,8.46,70,592.2
10/02/2022,14,Shore Leave,7.74,4,30.96
10/02/2022,15,Simcoe Solo,7.29,69,503.01
10/02/2022,16,Lucky Break,8.37,16,133.92
11/02/2022,1,Black Heart,8.56,56,479.36
11/02/2022,2,Fools Gold,8.07,46,371.22
11/02/2022,3,Cold Beer B,7.05,76,535.8
11/02/2022,4,Lost Lager,7.23,8,57.84
11/02/2022,5,King Crush,8.29,79,654.91
11/02/2022,6,Wingman Tro,7.55,63,475.65
11/02/2022,7,Grind Stout,7.86,41,322.26
11/02/2022,8,Juice Shack,8.31,70,581.7
11/02/2022,9,Rocky Road,8.4,83,697.2
11/02/2022,10,Wingman,8.34,57,475.38
11/02/2022,11,Arcade Made,8.82,76,670.32
11/02/2022,12,Punk IPA,7.81,68,531.08
11/02/2022,13,Hazy Jane,8.46,53,448.38
11/02/2022,14,Shore Leave,7.74,10,77.4
11/02/2022,15,Simcoe Solo,7.29,87,634.23
11/02/2022,16,Lucky Break,8.37,36,301.32
12/02/2022,1,Black Heart,8.56,63,539.28
12/02/2022,2,Fools Gold,8.07,76,613.32
12/02/2022,3,Cold Beer B,7.05,41,289.05
12/02/2022,4,Lost Lager,7.23,100,723
12/02/2022,5,King Crush,8.29,5,41.45
12/02/2022,6,Wingman Tro,7.55,92,694.6
12/02/2022,7,Grind Stout,7.86,83,652.38
12/02/2022,8,Juice Shack,8.31,22,182.82
12/02/2022,9,Rocky Road,8.4,9,75.6
12/02/2022,10,Wingman,8.34,65,542.1
12/02/2022,11,Arcade Made,8.82,92,811.44
12/02/2022,12,Punk IPA,7.81,78,609.18
12/02/2022,13,Hazy Jane,8.46,65,549.9
12/02/2022,14,Shore Leave,7.74,11,85.14
12/02/2022,15,Simcoe Solo,7.29,15,109.35
12/02/2022,16,Lucky Break,8.37,15,125.55
13/02/2022,1,Black Heart,8.56,12,102.72
13/02/2022,2,Fools Gold,8.07,34,274.38
13/02/2022,3,Cold Beer B,7.05,96,676.8
13/02/2022,4,Lost Lager,7.23,67,484.41
13/02/2022,5,King Crush,8.29,96,795.84
13/02/2022,6,Wingman Tro,7.55,82,619.1
13/02/2022,7,Grind Stout,7.86,47,369.42
13/02/2022,8,Juice Shack,8.31,90,747.9
13/02/2022,9,Rocky Road,8.4,16,134.4
13/02/2022,10,Wingman,8.34,85,708.9
13/02/2022,11,Arcade Made,8.82,93,820.26
13/02/2022,12,Punk IPA,7.81,18,140.58
13/02/2022,13,Hazy Jane,8.46,5,42.3
13/02/2022,14,Shore Leave,7.74,43,332.82
13/02/2022,15,Simcoe Solo,7.29,0,0
13/02/2022,16,Lucky Break,8.37,68,569.16
14/02/2022,1,Black Heart,8.56,41,350.96
14/02/2022,2,Fools Gold,8.07,1,8.07
14/02/2022,3,Cold Beer B,7.05,55,387.75
14/02/2022,4,Lost Lager,7.23,45,325.35
14/02/2022,5,King Crush,8.29,53,439.37
14/02/2022,6,Wingman Tro,7.55,53,400.15
14/02/2022,7,Grind Stout,7.86,28,220.08
14/02/2022,8,Juice Shack,8.31,15,124.65
14/02/2022,9,Rocky Road,8.4,5,42
14/02/2022,10,Wingman,8.34,100,834
14/02/2022,11,Arcade Made,8.82,53,467.46
14/02/2022,12,Punk IPA,7.81,68,531.08
14/02/2022,13,Hazy Jane,8.46,43,363.78
14/02/2022,14,Shore Leave,7.74,10,77.4
14/02/2022,15,Simcoe Solo,7.29,15,109.35
14/02/2022,16,Lucky Break,8.37,49,410.13
15/02/2022,1,Black Heart,8.56,13,111.28
15/02/2022,2,Fools Gold,8.07,25,201.75
15/02/2022,3,Cold Beer B,7.05,27,190.35
15/02/2022,4,Lost Lager,7.23,20,144.6
15/02/2022,5,King Crush,8.29,31,256.99
15/02/2022,6,Wingman Tro,7.55,91,687.05
15/02/2022,7,Grind Stout,7.86,36,282.96
15/02/2022,8,Juice Shack,8.31,99,822.69
15/02/2022,9,Rocky Road,8.4,29,243.6
15/02/2022,10,Wingman,8.34,15,125.1
15/02/2022,11,Arcade Made,8.82,35,308.7
15/02/2022,12,Punk IPA,7.81,23,179.63
15/02/2022,13,Hazy Jane,8.46,1,8.46
15/02/2022,14,Shore Leave,7.74,3,23.22
15/02/2022,15,Simcoe Solo,7.29,61,444.69
15/02/2022,16,Lucky Break,8.37,77,644.49
16/02/2022,1,Black Heart,8.56,37,316.72
16/02/2022,2,Fools Gold,8.07,56,451.92
16/02/2022,3,Cold Beer B,7.05,47,331.35
16/02/2022,4,Lost Lager,7.23,19,137.37
16/02/2022,5,King Crush,8.29,62,513.98
16/02/2022,6,Wingman Tro,7.55,93,702.15
16/02/2022,7,Grind Stout,7.86,61,479.46
16/02/2022,8,Juice Shack,8.31,67,556.77
16/02/2022,9,Rocky Road,8.4,22,184.8
16/02/2022,10,Wingman,8.34,38,316.92
16/02/2022,11,Arcade Made,8.82,27,238.14
16/02/2022,12,Punk IPA,7.81,40,312.4
16/02/2022,13,Hazy Jane,8.46,18,152.28
16/02/2022,14,Shore Leave,7.74,93,719.82
16/02/2022,15,Simcoe Solo,7.29,43,313.47
16/02/2022,16,Lucky Break,8.37,50,418.5
17/02/2022,1,Black Heart,8.56,41,350.96
17/02/2022,2,Fools Gold,8.07,88,710.16
17/02/2022,3,Cold Beer B,7.05,62,437.1
17/02/2022,4,Lost Lager,7.23,13,93.99
17/02/2022,5,King Crush,8.29,78,646.62
17/02/2022,6,Wingman Tro,7.55,47,354.85
17/02/2022,7,Grind Stout,7.86,87,683.82
17/02/2022,8,Juice Shack,8.31,76,631.56
17/02/2022,9,Rocky Road,8.4,26,218.4
17/02/2022,10,Wingman,8.34,36,300.24
17/02/2022,11,Arcade Made,8.82,82,723.24
17/02/2022,12,Punk IPA,7.81,97,757.57
17/02/2022,13,Hazy Jane,8.46,27,228.42
17/02/2022,14,Shore Leave,7.74,100,774
17/02/2022,15,Simcoe Solo,7.29,36,262.44
17/02/2022,16,Lucky Break,8.37,83,694.71
18/02/2022,1,Black Heart,8.56,90,770.4
18/02/2022,2,Fools Gold,8.07,64,516.48
18/02/2022,3,Cold Beer B,7.05,47,331.35
18/02/2022,4,Lost Lager,7.23,49,354.27
18/02/2022,5,King Crush,8.29,97,804.13
18/02/2022,6,Wingman Tro,7.55,87,656.85
18/02/2022,7,Grind Stout,7.86,82,644.52
18/02/2022,8,Juice Shack,8.31,82,681.42
18/02/2022,9,Rocky Road,8.4,20,168
18/02/2022,10,Wingman,8.34,13,108.42
18/02/2022,11,Arcade Made,8.82,62,546.84
18/02/2022,12,Punk IPA,7.81,100,781
18/02/2022,13,Hazy Jane,8.46,96,812.16
18/02/2022,14,Shore Leave,7.74,79,611.46
18/02/2022,15,Simcoe Solo,7.29,69,503.01
18/02/2022,16,Lucky Break,8.37,40,334.8
19/02/2022,1,Black Heart,8.56,12,102.72
19/02/2022,2,Fools Gold,8.07,5,40.35
19/02/2022,3,Cold Beer B,7.05,16,112.8
19/02/2022,4,Lost Lager,7.23,41,296.43
19/02/2022,5,King Crush,8.29,28,232.12
19/02/2022,6,Wingman Tro,7.55,61,460.55
19/02/2022,7,Grind Stout,7.86,63,495.18
19/02/2022,8,Juice Shack,8.31,47,390.57
19/02/2022,9,Rocky Road,8.4,83,697.2
19/02/2022,10,Wingman,8.34,63,525.42
19/02/2022,11,Arcade Made,8.82,59,520.38
19/02/2022,12,Punk IPA,7.81,50,390.5
19/02/2022,13,Hazy Jane,8.46,54,456.84
19/02/2022,14,Shore Leave,7.74,39,301.86
19/02/2022,15,Simcoe Solo,7.29,78,568.62
19/02/2022,16,Lucky Break,8.37,69,577.53
20/02/2022,1,Black Heart,8.56,22,188.32
20/02/2022,2,Fools Gold,8.07,23,185.61
20/02/2022,3,Cold Beer B,7.05,84,592.2
20/02/2022,4,Lost Lager,7.23,45,325.35
20/02/2022,5,King Crush,8.29,97,804.13
20/02/2022,6,Wingman Tro,7.55,3,22.65
20/02/2022,7,Grind Stout,7.86,93,730.98
20/02/2022,8,Juice Shack,8.31,16,132.96
20/02/2022,9,Rocky Road,8.4,29,243.6
20/02/2022,10,Wingman,8.34,11,91.74
20/02/2022,11,Arcade Made,8.82,82,723.24
20/02/2022,12,Punk IPA,7.81,13,101.53
20/02/2022,13,Hazy Jane,8.46,62,524.52
20/02/2022,14,Shore Leave,7.74,93,719.82
20/02/2022,15,Simcoe Solo,7.29,42,306.18
20/02/2022,16,Lucky Break,8.37,73,611.01
21/02/2022,1,Black Heart,8.56,67,573.52
21/02/2022,2,Fools Gold,8.07,66,532.62
21/02/2022,3,Cold Beer B,7.05,5,35.25
21/02/2022,4,Lost Lager,7.23,15,108.45
21/02/2022,5,King Crush,8.29,13,107.77
21/02/2022,6,Wingman Tro,7.55,95,717.25
21/02/2022,7,Grind Stout,7.86,0,0
21/02/2022,8,Juice Shack,8.31,62,515.22
21/02/2022,9,Rocky Road,8.4,89,747.6
21/02/2022,10,Wingman,8.34,4,33.36
21/02/2022,11,Arcade Made,8.82,65,573.3
21/02/2022,12,Punk IPA,7.81,13,101.53
21/02/2022,13,Hazy Jane,8.46,7,59.22
21/02/2022,14,Shore Leave,7.74,64,495.36
21/02/2022,15,Simcoe Solo,7.29,83,605.07
21/02/2022,16,Lucky Break,8.37,0,0
22/02/2022,1,Black Heart,8.56,53,453.68
22/02/2022,2,Fools Gold,8.07,59,476.13
22/02/2022,3,Cold Beer B,7.05,6,42.3
22/02/2022,4,Lost Lager,7.23,73,527.79
22/02/2022,5,King Crush,8.29,45,373.05
22/02/2022,6,Wingman Tro,7.55,52,392.6
22/02/2022,7,Grind Stout,7.86,86,675.96
22/02/2022,8,Juice Shack,8.31,69,573.39
22/02/2022,9,Rocky Road,8.4,49,411.6
22/02/2022,10,Wingman,8.34,89,742.26
22/02/2022,11,Arcade Made,8.82,42,370.44
22/02/2022,12,Punk IPA,7.81,45,351.45
22/02/2022,13,Hazy Jane,8.46,8,67.68
22/02/2022,14,Shore Leave,7.74,87,673.38
22/02/2022,15,Simcoe Solo,7.29,81,590.49
22/02/2022,16,Lucky Break,8.37,89,744.93
23/02/2022,1,Black Heart,8.56,66,564.96
23/02/2022,2,Fools Gold,8.07,72,581.04
23/02/2022,3,Cold Beer B,7.05,76,535.8
23/02/2022,4,Lost Lager,7.23,39,281.97
23/02/2022,5,King Crush,8.29,21,174.09
23/02/2022,6,Wingman Tro,7.55,0,0
23/02/2022,7,Grind Stout,7.86,46,361.56
23/02/2022,8,Juice Shack,8.31,99,822.69
23/02/2022,9,Rocky Road,8.4,72,604.8
23/02/2022,10,Wingman,8.34,9,75.06
23/02/2022,11,Arcade Made,8.82,56,493.92
23/02/2022,12,Punk IPA,7.81,78,609.18
23/02/2022,13,Hazy Jane,8.46,17,143.82
23/02/2022,14,Shore Leave,7.74,48,371.52
23/02/2022,15,Simcoe Solo,7.29,31,225.99
23/02/2022,16,Lucky Break,8.37,84,703.08
24/02/2022,1,Black Heart,8.56,46,393.76
24/02/2022,2,Fools Gold,8.07,48,387.36
24/02/2022,3,Cold Beer B,7.05,23,162.15
24/02/2022,4,Lost Lager,7.23,35,253.05
24/02/2022,5,King Crush,8.29,7,58.03
24/02/2022,6,Wingman Tro,7.55,99,747.45
24/02/2022,7,Grind Stout,7.86,87,683.82
24/02/2022,8,Juice Shack,8.31,65,540.15
24/02/2022,9,Rocky Road,8.4,19,159.6
24/02/2022,10,Wingman,8.34,27,225.18
24/02/2022,11,Arcade Made,8.82,92,811.44
24/02/2022,12,Punk IPA,7.81,82,640.42
24/02/2022,13,Hazy Jane,8.46,87,736.02
24/02/2022,14,Shore Leave,7.74,75,580.5
24/02/2022,15,Simcoe Solo,7.29,6,43.74
24/02/2022,16,Lucky Break,8.37,64,535.68
25/02/2022,1,Black Heart,8.56,67,573.52
25/02/2022,2,Fools Gold,8.07,86,694.02
25/02/2022,3,Cold Beer B,7.05,10,70.5
25/02/2022,4,Lost Lager,7.23,35,253.05
25/02/2022,5,King Crush,8.29,36,298.44
25/02/2022,6,Wingman Tro,7.55,81,611.55
25/02/2022,7,Grind Stout,7.86,70,550.2
25/02/2022,8,Juice Shack,8.31,7,58.17
25/02/2022,9,Rocky Road,8.4,3,25.2
25/02/2022,10,Wingman,8.34,66,550.44
25/02/2022,11,Arcade Made,8.82,68,599.76
25/02/2022,12,Punk IPA,7.81,60,468.6
25/02/2022,13,Hazy Jane,8.46,49,414.54
25/02/2022,14,Shore Leave,7.74,64,495.36
25/02/2022,15,Simcoe Solo,7.29,53,386.37
25/02/2022,16,Lucky Break,8.37,12,100.44
26/02/2022,1,Black Heart,8.56,91,778.96
26/02/2022,2,Fools Gold,8.07,79,637.53
26/02/2022,3,Cold Beer B,7.05,57,401.85
26/02/2022,4,Lost Lager,7.23,65,469.95
26/02/2022,5,King Crush,8.29,96,795.84
26/02/2022,6,Wingman Tro,7.55,44,332.2
26/02/2022,7,Grind Stout,7.86,33,259.38
26/02/2022,8,Juice Shack,8.31,40,332.4
26/02/2022,9,Rocky Road,8.4,73,613.2
26/02/2022,10,Wingman,8.34,24,200.16
26/02/2022,11,Arcade Made,8.82,55,485.1
26/02/2022,12,Punk IPA,7.81,69,538.89
26/02/2022,13,Hazy Jane,8.46,40,338.4
26/02/2022,14,Shore Leave,7.74,55,425.7
26/02/2022,15,Simcoe Solo,7.29,4,29.16
26/02/2022,16,Lucky Break,8.37,84,703.08
27/02/2022,1,Black Heart,8.56,96,821.76
27/02/2022,2,Fools Gold,8.07,29,234.03
27/02/2022,3,Cold Beer B,7.05,2,14.1
27/02/2022,4,Lost Lager,7.23,36,260.28
27/02/2022,5,King Crush,8.29,16,132.64
27/02/2022,6,Wingman Tro,7.55,5,37.75
27/02/2022,7,Grind Stout,7.86,50,393
27/02/2022,8,Juice Shack,8.31,93,772.83
27/02/2022,9,Rocky Road,8.4,64,537.6
27/02/2022,10,Wingman,8.34,35,291.9
27/02/2022,11,Arcade Made,8.82,2,17.64
27/02/2022,12,Punk IPA,7.81,34,265.54
27/02/2022,13,Hazy Jane,8.46,48,406.08
27/02/2022,14,Shore Leave,7.74,85,657.9
27/02/2022,15,Simcoe Solo,7.29,94,685.26
27/02/2022,16,Lucky Break,8.37,65,544.05
28/02/2022,1,Black Heart,8.56,69,590.64
28/02/2022,2,Fools Gold,8.07,60,484.2
28/02/2022,3,Cold Beer B,7.05,24,169.2
28/02/2022,4,Lost Lager,7.23,63,455.49
28/02/2022,5,King Crush,8.29,71,588.59
28/02/2022,6,Wingman Tro,7.55,28,211.4
28/02/2022,7,Grind Stout,7.86,24,188.64
28/02/2022,8,Juice Shack,8.31,55,457.05
28/02/2022,9,Rocky Road,8.4,67,562.8
28/02/2022,10,Wingman,8.34,26,216.84
28/02/2022,11,Arcade Made,8.82,7,61.74
28/02/2022,12,Punk IPA,7.81,11,85.91
28/02/2022,13,Hazy Jane,8.46,88,744.48
28/02/2022,14,Shore Leave,7.74,5,38.7
28/02/2022,15,Simcoe Solo,7.29,41,298.89
28/02/2022,16,Lucky Break,8.37,70,585.9
01/03/2022,1,Black Heart,8.56,68,582.08
01/03/2022,2,Fools Gold,8.07,58,468.06
01/03/2022,3,Cold Beer B,7.05,70,493.5
01/03/2022,4,Lost Lager,7.23,91,657.93
01/03/2022,5,King Crush,8.29,16,132.64
01/03/2022,6,Wingman Tro,7.55,80,604
01/03/2022,7,Grind Stout,7.86,30,235.8
01/03/2022,8,Juice Shack,8.31,67,556.77
01/03/2022,9,Rocky Road,8.4,28,235.2
01/03/2022,10,Wingman,8.34,2,16.68
01/03/2022,11,Arcade Made,8.82,59,520.38
01/03/2022,12,Punk IPA,7.81,5,39.05
01/03/2022,13,Hazy Jane,8.46,5,42.3
01/03/2022,14,Shore Leave,7.74,71,549.54
01/03/2022,15,Simcoe Solo,7.29,67,488.43
01/03/2022,16,Lucky Break,8.37,91,761.67
02/03/2022,1,Black Heart,8.56,78,667.68
02/03/2022,2,Fools Gold,8.07,1,8.07
02/03/2022,3,Cold Beer B,7.05,41,289.05
02/03/2022,4,Lost Lager,7.23,0,0
02/03/2022,5,King Crush,8.29,48,397.92
02/03/2022,6,Wingman Tro,7.55,14,105.7
02/03/2022,7,Grind Stout,7.86,95,746.7
02/03/2022,8,Juice Shack,8.31,66,548.46
02/03/2022,9,Rocky Road,8.4,86,722.4
02/03/2022,10,Wingman,8.34,41,341.94
02/03/2022,11,Arcade Made,8.82,28,246.96
02/03/2022,12,Punk IPA,7.81,83,648.23
02/03/2022,13,Hazy Jane,8.46,54,456.84
02/03/2022,14,Shore Leave,7.74,55,425.7
02/03/2022,15,Simcoe Solo,7.29,69,503.01
02/03/2022,16,Lucky Break,8.37,89,744.93
03/03/2022,1,Black Heart,8.56,3,25.68
03/03/2022,2,Fools Gold,8.07,29,234.03
03/03/2022,3,Cold Beer B,7.05,22,155.1
03/03/2022,4,Lost Lager,7.23,36,260.28
03/03/2022,5,King Crush,8.29,78,646.62
03/03/2022,6,Wingman Tro,7.55,32,241.6
03/03/2022,7,Grind Stout,7.86,8,62.88
03/03/2022,8,Juice Shack,8.31,71,590.01
03/03/2022,9,Rocky Road,8.4,65,546
03/03/2022,10,Wingman,8.34,63,525.42
03/03/2022,11,Arcade Made,8.82,4,35.28
03/03/2022,12,Punk IPA,7.81,22,171.82
03/03/2022,13,Hazy Jane,8.46,11,93.06
03/03/2022,14,Shore Leave,7.74,74,572.76
03/03/2022,15,Simcoe Solo,7.29,93,677.97
03/03/2022,16,Lucky Break,8.37,4,33.48
04/03/2022,1,Black Heart,8.56,88,753.28
04/03/2022,2,Fools Gold,8.07,3,24.21
04/03/2022,3,Cold Beer B,7.05,50,352.5
04/03/2022,4,Lost Lager,7.23,18,130.14
04/03/2022,5,King Crush,8.29,8,66.32
04/03/2022,6,Wingman Tro,7.55,21,158.55
04/03/2022,7,Grind Stout,7.86,55,432.3
04/03/2022,8,Juice Shack,8.31,83,689.73
04/03/2022,9,Rocky Road,8.4,73,613.2
04/03/2022,10,Wingman,8.34,4,33.36
04/03/2022,11,Arcade Made,8.82,91,802.62
04/03/2022,12,Punk IPA,7.81,19,148.39
04/03/2022,13,Hazy Jane,8.46,14,118.44
04/03/2022,14,Shore Leave,7.74,66,510.84
04/03/2022,15,Simcoe Solo,7.29,36,262.44
04/03/2022,16,Lucky Break,8.37,78,652.86
05/03/2022,1,Black Heart,8.56,46,393.76
05/03/2022,2,Fools Gold,8.07,95,766.65
05/03/2022,3,Cold Beer B,7.05,1,7.05
05/03/2022,4,Lost Lager,7.23,20,144.6
05/03/2022,5,King Crush,8.29,78,646.62
05/03/2022,6,Wingman Tro,7.55,9,67.95
05/03/2022,7,Grind Stout,7.86,91,715.26
05/03/2022,8,Juice Shack,8.31,100,831
05/03/2022,9,Rocky Road,8.4,51,428.4
05/03/2022,10,Wingman,8.34,76,633.84
05/03/2022,11,Arcade Made,8.82,93,820.26
05/03/2022,12,Punk IPA,7.81,0,0
05/03/2022,13,Hazy Jane,8.46,15,126.9
05/03/2022,14,Shore Leave,7.74,71,549.54
05/03/2022,15,Simcoe Solo,7.29,93,677.97
05/03/2022,16,Lucky Break,8.37,50,418.5
06/03/2022,1,Black Heart,8.56,98,838.88
06/03/2022,2,Fools Gold,8.07,48,387.36
06/03/2022,3,Cold Beer B,7.05,71,500.55
06/03/2022,4,Lost Lager,7.23,25,180.75
06/03/2022,5,King Crush,8.29,69,572.01
06/03/2022,6,Wingman Tro,7.55,3,22.65
06/03/2022,7,Grind Stout,7.86,47,369.42
06/03/2022,8,Juice Shack,8.31,13,108.03
06/03/2022,9,Rocky Road,8.4,51,428.4
06/03/2022,10,Wingman,8.34,7,58.38
06/03/2022,11,Arcade Made,8.82,18,158.76
06/03/2022,12,Punk IPA,7.81,8,62.48
06/03/2022,13,Hazy Jane,8.46,71,600.66
06/03/2022,14,Shore Leave,7.74,91,704.34
06/03/2022,15,Simcoe Solo,7.29,62,451.98
06/03/2022,16,Lucky Break,8.37,67,560.79
07/03/2022,1,Black Heart,8.56,23,196.88
07/03/2022,2,Fools Gold,8.07,47,379.29
07/03/2022,3,Cold Beer B,7.05,51,359.55
07/03/2022,4,Lost Lager,7.23,22,159.06
07/03/2022,5,King Crush,8.29,27,223.83
07/03/2022,6,Wingman Tro,7.55,53,400.15
07/03/2022,7,Grind Stout,7.86,69,542.34
07/03/2022,8,Juice Shack,8.31,36,299.16
07/03/2022,9,Rocky Road,8.4,25,210
07/03/2022,10,Wingman,8.34,88,733.92
07/03/2022,11,Arcade Made,8.82,35,308.7
07/03/2022,12,Punk IPA,7.81,2,15.62
07/03/2022,13,Hazy Jane,8.46,23,194.58
07/03/2022,14,Shore Leave,7.74,96,743.04
07/03/2022,15,Simcoe Solo,7.29,34,247.86
07/03/2022,16,Lucky Break,8.37,40,334.8
08/03/2022,1,Black Heart,8.56,11,94.16
08/03/2022,2,Fools Gold,8.07,75,605.25
08/03/2022,3,Cold Beer B,7.05,25,176.25
08/03/2022,4,Lost Lager,7.23,47,339.81
08/03/2022,5,King Crush,8.29,86,712.94
08/03/2022,6,Wingman Tro,7.55,30,226.5
08/03/2022,7,Grind Stout,7.86,58,455.88
08/03/2022,8,Juice Shack,8.31,23,191.13
08/03/2022,9,Rocky Road,8.4,85,714
08/03/2022,10,Wingman,8.34,59,492.06
08/03/2022,11,Arcade Made,8.82,10,88.2
08/03/2022,12,Punk IPA,7.81,35,273.35
08/03/2022,13,Hazy Jane,8.46,87,736.02
08/03/2022,14,Shore Leave,7.74,39,301.86
08/03/2022,15,Simcoe Solo,7.29,59,430.11
08/03/2022,16,Lucky Break,8.37,34,284.58
09/03/2022,1,Black Heart,8.56,13,111.28
09/03/2022,2,Fools Gold,8.07,11,88.77
09/03/2022,3,Cold Beer B,7.05,38,267.9
